0.829888761308725	0.000696296521331712	
0.708035942227341	0.00136137720126779	
0.465131664401754	0.00391892600547497	
0.343854882357639	0.0065827385894291	
0.105980031711562	0.0168417736155405	
-0.00771526469208368	0.027181924284433	
-0.219244215348167	0.0644342070633915	
-0.304026559213585	0.0955899042040076	
-0.424430081812833	0.1801881739066	
-0.438000101814767	0.209750356551443	
-0.458625831717994	0.19425464160057	
-0.505420043946032	0.14102818500894	
-0.656088894938431	0.063189075467862	
-0.75782467639333	0.0318975375280238	
-0.757671189865996	0.0223572876075598	
-0.663204333827952	0.0409840346928999	
-0.504753664655528	0.101833157418893	
-0.457530897675442	0.135154672598919	
-0.423255730442944	0.18295829692011	
-0.409225573777993	0.135208633050168	
-0.293913950809856	0.0557612568383676	
-0.193221766045975	0.0277868530689501	
0.028019917817827	0.004830502892504	
0.148703762549326	0.00203934284351594	
0.391596468746445	-5.41029657094052e-05	
0.513859550442084	-0.000221845586192645	
