0.0404858299595148	0.0161030595813205	
-0.081269117874713	0.0162993412725389	
-0.32390663784842	0.0181239393738668	
-0.4449658015848	0.0205798440877094	
-0.682449054002736	0.0308111814991989	
-0.908359122690517	0.0567410510317571	
-1.00990767456131	0.0783766750937186	
-1.09833434672001	0.108790002690462	
-1.2365033515075	0.195753658170949	
-1.26602364278876	0.239639380832031	
-1.28104912126806	0.28068668243127	
-1.31361554485493	0.238897536257902	
-1.45095704365388	0.180272194509384	
-1.55564532113207	0.157054172084614	
-1.78460610283755	0.128951937261492	
-2.0291315702401	0.103122858457768	
-2.15203908096742	0.0900696690449005	
-2.39666167440226	0.0640871912674654	
-2.51957016296317	0.0510318442357207	
-2.75105204423411	0.0264436617951111	
-2.69922413487077	0.0226757836889544	
-2.6591871330325	0.0316268464580092	
-2.67860599243742	-0.0179947783304309	
-2.63731568010629	-0.161077558218162	
-2.57635625754326	-0.252352109237018	
-2.4251759534996	-0.42754271481458	
-2.34043479039542	-0.517183646939024	
-2.17192341621253	-0.696004449869893	
-2.08717537959801	-0.78594617987997	
-1.91845735772395	-0.964939021918762	
-1.75053880744411	-1.14306431853305	
-1.66575539818038	-1.23300133501932	
-1.49783428714331	-1.41112880003885	
-1.41387356354848	-1.50019256063939	
-1.24512898009011	-1.67919328015359	
-1.16034511163475	-1.76913023277937	
-0.991600516993158	-1.94813096237468	
-0.906816645142418	-2.03806791552852	
-0.73889520295362	-2.21619546073721	
-0.654111358406731	-2.30613238548288	
-0.485366671190349	-2.48513321172524	
-0.400582656669118	-2.57507031669333	
-0.231014701518061	-2.75494444824291	
-0.159632358674598	-2.83066534088046	
-0.0888856308819799	-2.90577020435811	
-0.0413922726858448	-2.92463493326914	
0.096362823722321	-2.88242174088462	
0.184662821727661	-2.82065472634531	
0.353865626226898	-2.66583256447635	
0.439857389533223	-2.57900594672399	
0.613865714062778	-2.40376173586331	
0.700100284896513	-2.3169218025951	
0.873399553089682	-2.14235492269592	
0.960473515731619	-2.05463482291604	
1.13377790845923	-1.88004687335976	
1.2216986018457	-1.79147505012799	
1.39500372964682	-1.61688616014709	
1.56746348670788	-1.4431488152889	
1.6545387613922	-1.35542848465118	
1.82868931511083	-1.17998781570031	
1.91576460356322	-1.09226746890885	
2.09076058168088	-0.915975111449091	
2.17783564805287	-0.828254988442807	
2.350993538655	-0.653814335140301	
2.43816062987288	-0.56600150555364	
2.61206329205509	-0.390810563358467	
2.69966190352652	-0.302563016793653	
2.84983095176326	-0.151281508396826	
2.85822665843024	-0.142824598345739	
2.83065364725721	-0.0564445279591521	
2.71148186898092	0.115000502549964	
2.63060843677103	0.204466447288459	
2.46506783925945	0.382001106237019	
2.38035686622778	0.471859215814764	
2.2126450807482	0.650008870365614	
2.12710897817321	0.740872709580216	
1.95848408692466	0.919971393904061	
1.78902525178177	1.09994626796414	
1.70429580229518	1.18993432843926	
1.53483665283722	1.36991039413176	
1.44928438160628	1.46077208775875	
1.28064769814117	1.6398744748668	
1.19509542121635	1.73073618278981	
1.02645880064792	1.90983850185439	
0.942551615517849	1.99895302117619	
0.774738461668201	2.1771807679694	
0.690829879570677	2.26629677098309	
0.52299831245123	2.44454407378425	
0.437483405406312	2.53536609130725	
0.351853835253234	2.62630988800505	
